"path","lines","language","area","size_band","review_action"
"web/src/features/capability/scheduled/pickers/picker-types.ts","25","ts","frontend","normal","no-size-signal"
"internal/workspace/memory/errors.go","25","go","other","normal","no-size-signal"
"internal/service/workspace/service_agent.go","25","go","service","normal","no-size-signal"
"internal/service/channels/management/model_test.go","25","go","im-channel","normal","no-size-signal"
"internal/service/agent/service_workspace.go","25","go","service","normal","no-size-signal"
"internal/runtime/stderr_line.go","25","go","runtime","normal","no-size-signal"
"internal/runtime/mcp/imagegen/tool/render.go","25","go","runtime","normal","no-size-signal"
"internal/runtime/mcp/automation/tool/metadata.go","25","go","automation","normal","no-size-signal"
"web/src/features/conversation/shared/message/index.ts","24","ts","frontend","normal","no-size-signal"
"web/src/features/capability/connectors/connectors-header.tsx","24","tsx","frontend","normal","no-size-signal"
"internal/storage/roomrepo/model_room.go","39","go","storage","normal","no-size-signal"
"internal/service/channels/message_migration.go","24","go","im-channel","normal","no-size-signal"
"internal/runtime/mcp/room/tool/render.go","24","go","runtime","normal","no-size-signal"
"internal/runtime/mcp/goal/contract/contract.go","24","go","goal","normal","no-size-signal"
"internal/runtime/mcp/connectors/tool/render.go","24","go","connectors","normal","no-size-signal"
"internal/runtime/clientopts/options_runtime_profile_test.go","24","go","runtime","normal","no-size-signal"
"web/src/pages/settings/settings-page.tsx","23","tsx","frontend","normal","no-size-signal"
"web/src/lib/api/settings-preferences-api.ts","23","ts","frontend","normal","no-size-signal"
"web/src/lib/api/agent-transform.ts","23","ts","frontend","normal","no-size-signal"
"web/src/hooks/ui/use-media-query.ts","23","ts","frontend","normal","no-size-signal"
"internal/storage/workspace/store_agent_history.go","23","go","storage","normal","no-size-signal"
"internal/service/room/chat_persistence.go","23","go","service","normal","no-size-signal"
"internal/service/channels/transport/text.go","23","go","im-channel","normal","no-size-signal"
"internal/runtime/mcp/imagegen/contract/contract.go","23","go","runtime","normal","no-size-signal"
"internal/runtime/mcp/connectors/tool/metadata.go","23","go","connectors","normal","no-size-signal"
"web/src/lib/layout/home-layout.ts","22","ts","frontend","normal","no-size-signal"
"web/src/lib/api/system-api.ts","22","ts","frontend","normal","no-size-signal"
"internal/service/channels/adapters/telegram_util.go","22","go","im-channel","normal","no-size-signal"
"internal/runtime/mcp/automation/server.go","22","go","automation","normal","no-size-signal"
"internal/protocol/model_session.go","22","go","protocol","normal","no-size-signal"
"internal/service/goal/service_misc_test.go","21","go","goal","normal","no-size-signal"
"internal/runtime/input_options.go","21","go","runtime","normal","no-size-signal"
"internal/infra/logx/handler_pretty_model.go","21","go","other","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Bridge/DesktopRuntimeScript.swift","21","swift","desktop","normal","no-size-signal"
"web/src/lib/conversation/room-utils.ts","20","ts","frontend","normal","no-size-signal"
"web/src/lib/conversation/dm-utils.ts","20","ts","frontend","normal","no-size-signal"
"web/src/features/capability/connectors/connectors-categories.ts","20","ts","frontend","normal","no-size-signal"
"web/src/features/capability/connectors/connector-auth.ts","20","ts","frontend","normal","no-size-signal"
"internal/service/goal/repository.go","20","go","goal","normal","no-size-signal"
"internal/infra/logx/text.go","20","go","other","normal","no-size-signal"
"cmd/nexusctl/main.go","20","go","entrypoint","normal","no-size-signal"
"web/src/types/app/route.ts","19","ts","frontend","normal","no-size-signal"
"web/src/pages/skills/skills-page.tsx","19","tsx","frontend","normal","no-size-signal"
"web/src/app/router/authenticated-session-root.tsx","19","tsx","frontend","normal","no-size-signal"
"internal/workspace/memory/repository_engine.go","19","go","other","normal","no-size-signal"
"internal/service/agent/repository.go","19","go","service","normal","no-size-signal"
"desktop/macos/Package.swift","19","swift","desktop","normal","no-size-signal"
"web/src/types/system/sdk.ts","18","ts","frontend","normal","no-size-signal"
"web/src/types/system/api.ts","18","ts","frontend","normal","no-size-signal"
"web/src/shared/ui/workspace/frame/workspace-loading-state.tsx","18","tsx","frontend","normal","no-size-signal"
"internal/service/provider/service_helpers.go","18","go","service","normal","no-size-signal"
"internal/runtime/mcp/automation/internal/argx/argx_test.go","18","go","automation","normal","no-size-signal"
"web/src/entries/settings.tsx","17","tsx","frontend","normal","no-size-signal"
"web/src/bootstrap/desktop-entry-route.ts","17","ts","frontend","normal","no-size-signal"
"web/src/features/capability/channels/channel-model.ts","17","ts","frontend","normal","no-size-signal"
"internal/service/agent/scope_owner.go","17","go","service","normal","no-size-signal"
"internal/runtime/stderr_line_test.go","17","go","runtime","normal","no-size-signal"
"internal/infra/logx/text_test.go","17","go","other","normal","no-size-signal"
"web/src/shared/ui/dialog/dialog-keyboard.ts","16","ts","frontend","normal","no-size-signal"
"web/src/pages/home/home-page.tsx","16","tsx","frontend","normal","no-size-signal"
"web/src/lib/api/timestamp-utils.ts","16","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/goal-panel-styles.ts","16","ts","frontend","normal","no-size-signal"
"web/src/env.d.ts","16","ts","frontend","normal","no-size-signal"
"internal/runtime/mcp/room/tool/registry.go","16","go","runtime","normal","no-size-signal"
"web/src/app/app-providers.tsx","15","tsx","frontend","normal","no-size-signal"
"skills/memory-manager/scripts/activator.sh","15","shell","other","normal","no-size-signal"
"internal/service/session/repository.go","15","go","service","normal","no-size-signal"
"internal/runtime/mcp/imagegen/tool/registry.go","15","go","runtime","normal","no-size-signal"
"internal/runtime/mcp/goal/tool/registry.go","15","go","goal","normal","no-size-signal"
"internal/service/goal/runtime_policy_test.go","14","go","goal","normal","no-size-signal"
"internal/runtime/mcp/room/server.go","14","go","runtime","normal","no-size-signal"
"internal/runtime/mcp/connectors/server.go","14","go","connectors","normal","no-size-signal"
"web/src/shared/ui/onboarding/use-onboarding-tour.ts","13","ts","frontend","normal","no-size-signal"
"internal/storage/sqlite/repository.go","13","go","storage","normal","no-size-signal"
"internal/storage/postgres/repository.go","13","go","storage","normal","no-size-signal"
"internal/storage/connectors/model_oauth_client.go","13","go","connectors","normal","no-size-signal"
"internal/runtime/mcp/imagegen/server.go","13","go","runtime","normal","no-size-signal"
"internal/runtime/mcp/goal/server.go","13","go","goal","normal","no-size-signal"
"internal/infra/syslimit/limit.go","13","go","other","normal","no-size-signal"
"desktop/macos/Sources/NexusDesktop/Sidecar/DesktopSessionToken.swift","13","swift","desktop","normal","no-size-signal"
"web/src/pages/memory/memory-page.tsx","12","tsx","frontend","normal","no-size-signal"
"web/src/lib/api/runtime-api.ts","12","ts","frontend","normal","no-size-signal"
"web/src/features/capability/skills/skills-helpers.ts","12","ts","frontend","normal","no-size-signal"
"internal/runtime/clientopts/model_provider.go","12","go","runtime","normal","no-size-signal"
"internal/connectors/feishudocx/model_search.go","12","go","connectors","normal","no-size-signal"
"web/src/types/conversation/automation-message.ts","11","ts","frontend","normal","no-size-signal"
"web/src/store/index.ts","11","ts","frontend","normal","no-size-signal"
"web/src/hooks/room-page-controller/index.ts","11","ts","frontend","normal","no-size-signal"
"web/src/entries/oauth-callback.tsx","11","tsx","frontend","normal","no-size-signal"
"scripts/desktop/build-macos-dev.sh","11","shell","scripts","normal","no-size-signal"
"internal/connectors/model_connection.go","11","go","connectors","normal","no-size-signal"
"web/src/shared/ui/layout/workspace-detail-layout.ts","10","ts","frontend","normal","no-size-signal"
"web/src/features/capability/capability-summary-events.ts","10","ts","frontend","normal","no-size-signal"
"web/src/App.tsx","10","tsx","frontend","normal","no-size-signal"
"scripts/desktop/run-macos-app.sh","10","shell","scripts","normal","no-size-signal"
"internal/service/sessionresume/doc.go","10","go","service","normal","no-size-signal"
"internal/protocol/constant_session_option.go","10","go","protocol","normal","no-size-signal"
"internal/chat/room/model_runtime.go","10","go","other","normal","no-size-signal"
"web/src/lib/websocket/index.ts","9","ts","frontend","normal","no-size-signal"
"scripts/desktop/run-macos-dev.sh","9","shell","scripts","normal","no-size-signal"
"internal/service/goal/runtime_policy.go","9","go","goal","normal","no-size-signal"
"internal/service/agent/builder_prompt_default.go","9","go","service","normal","no-size-signal"
"web/src/shared/ui/onboarding/tour-context.ts","7","ts","frontend","normal","no-size-signal"
"web/src/shared/ui/dialog/agent-options/index.ts","7","ts","frontend","normal","no-size-signal"
"web/postcss.config.mjs","7","js","frontend","normal","no-size-signal"
"internal/runtime/mcp/goal/tool/metadata.go","7","go","goal","normal","no-size-signal"
"web/src/shared/ui/class-name.ts","6","ts","frontend","normal","no-size-signal"
"web/src/pages/connectors/connectors-page.tsx","6","tsx","frontend","normal","no-size-signal"
"web/src/entries/app.tsx","6","tsx","frontend","normal","no-size-signal"
"internal/runtime/mcp/imagegen/tool/metadata.go","6","go","runtime","normal","no-size-signal"
"web/src/types/conversation/todo.ts","5","ts","frontend","normal","no-size-signal"
"web/src/pages/scheduled-tasks/scheduled-tasks-page.tsx","5","tsx","frontend","normal","no-size-signal"
"web/src/pages/pairings/pairings-page.tsx","5","tsx","frontend","normal","no-size-signal"
"web/src/pages/channels/channels-page.tsx","5","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/conversation-error-utils.ts","5","ts","frontend","normal","no-size-signal"
"web/src/config/animation-assets.ts","5","ts","frontend","normal","no-size-signal"
"internal/runtime/mcp/room/tool/errors.go","5","go","runtime","normal","no-size-signal"
"web/src/types/app/workspace.ts","4","ts","frontend","normal","no-size-signal"
"web/src/shared/ui/workspace/surface/workspace-header-layout.ts","4","ts","frontend","normal","no-size-signal"
"web/src/main.tsx","4","tsx","frontend","normal","no-size-signal"
"internal/protocol/generate.go","3","go","protocol","normal","no-size-signal"
"web/src/shared/ui/liquid-glass/index.ts","2","ts","frontend","normal","no-size-signal"
"web/src/hooks/agent/index.ts","2","ts","frontend","normal","no-size-signal"
"web/src/types/conversation/room-surface.ts","1","ts","frontend","normal","no-size-signal"
"web/src/lib/desktop-bridge/index.ts","1","ts","frontend","normal","no-size-signal"
"web/src/features/launcher/launcher-agent-pile.tsx","352","tsx","frontend","normal","no-size-signal"
"web/src/features/agents/private-domain/agent-private-domain-view.tsx","236","tsx","frontend","normal","no-size-signal"
"web/src/features/launcher/launcher-agent-pile-model.ts","174","ts","frontend","normal","no-size-signal"
"web/src/features/agents/private-domain/agent-private-domain-timeline.tsx","150","tsx","frontend","normal","no-size-signal"
"web/src/features/agents/private-domain/agent-private-domain-thread-list.tsx","116","tsx","frontend","normal","no-size-signal"
"web/src/features/agents/private-domain/agent-private-domain-avatar.tsx","53","tsx","frontend","normal","no-size-signal"
"web/src/features/agents/private-domain/agent-private-domain-model.ts","48","ts","frontend","normal","no-size-signal"
"web/src/features/agents/private-domain/agent-private-domain-toolbar.tsx","35","tsx","frontend","normal","no-size-signal"
"web/src/shared/ui/sidebar/sidebar-wide-panel.tsx","521","tsx","frontend","medium","large-cohesive-sidebar-panel"
"web/src/shared/ui/sidebar/use-sidebar-guide-center.ts","316","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/item/message-assistant-section.tsx","407","tsx","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/item/use-message-item-state.ts","460","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/item/message-item-final-projection.ts","313","ts","frontend","normal","no-size-signal"
"web/src/features/conversation/shared/message/item/message-user-section.tsx","254","tsx","frontend","normal","no-size-signal"
